4.920000 -0.005061
4.920000 0.189973
4.920000 0.385197
4.920000 0.580706
4.920000 0.776595
4.920000 0.972955
4.920000 1.169880
4.920000 1.367462
4.920000 1.565789
4.920000 1.764950
4.920000 1.965033
4.920000 2.166122
4.920000 2.368301
4.920000 2.571650
4.920000 2.776249
4.920000 2.982174
4.920000 3.189498
4.920000 3.398294
4.920000 3.608631
4.920000 3.820574
4.920000 4.034187
4.920000 4.249529
4.920000 4.466660
4.920000 4.685632
4.920000 4.906498
4.920000 5.129306
4.920000 5.354100
4.920000 5.580925
4.920000 5.809817
4.920000 6.040814
4.920000 6.273949
4.920000 6.509251
4.920000 6.746747
4.920000 6.986461
4.920000 7.228415
4.920000 7.472626
4.920000 7.719110
4.920000 7.967880
4.920000 8.218945
4.920000 8.472313
4.920000 8.727988
4.920000 8.985973
4.920000 9.246268
4.920000 9.508871
4.920000 9.773777
4.920000 10.040979
4.920000 10.310468
4.920000 10.582235
4.920000 10.856267
4.920000 11.132550
4.920000 11.411067
4.920000 11.691802
4.920000 11.974736
4.920000 12.259849
4.920000 12.547118
4.920000 12.836523
4.920000 13.128037
4.920000 13.421638
4.920000 13.717299
4.920000 14.014993
4.920000 14.314694
4.920000 14.616372
4.920000 14.920000
5.160000 -4.227027
5.160000 -4.014206
5.160000 -3.803070
5.160000 -3.593550
5.160000 -3.385574
5.160000 -3.179068
5.160000 -2.973956
5.160000 -2.770157
5.160000 -2.567590
5.160000 -2.366169
5.160000 -2.165807
5.160000 -1.966416
5.160000 -1.767904
5.160000 -1.570177
5.160000 -1.373143
5.160000 -1.176703
5.160000 -0.980762
5.160000 -0.785221
5.160000 -0.589980
5.160000 -0.394940
5.160000 -0.200000
5.160000 -0.005061
5.160000 0.189973
5.160000 0.385197
5.160000 0.580706
5.160000 0.776595
5.160000 0.972955
5.160000 1.169880
5.160000 1.367462
5.160000 1.565789
5.160000 1.764950
5.160000 1.965033
5.160000 2.166122
5.160000 2.368301
5.160000 2.571650
5.160000 2.776249
5.160000 2.982174
5.160000 3.189498
5.160000 3.398294
5.160000 3.608631
5.160000 3.820574
5.160000 4.034187
5.160000 4.249529
5.160000 4.466660
5.160000 4.685632
5.160000 4.906498
5.160000 5.129306
5.160000 5.354100
5.160000 5.580925
5.160000 5.809817
5.160000 6.040814
5.160000 6.273949
5.160000 6.509251
5.160000 6.746747
5.160000 6.986461
5.160000 7.228415
5.160000 7.472626
5.160000 7.719110
5.160000 7.967880
5.160000 8.218945
5.160000 8.472313
5.160000 8.727988
5.160000 8.985973
5.160000 9.246268
5.160000 9.508871
5.160000 9.773777
5.160000 10.040979
5.160000 10.310468
5.160000 10.582235
5.160000 10.856267
5.160000 11.132550
5.160000 11.411067
5.160000 11.691802
5.160000 11.974736
5.160000 12.259849
5.160000 12.547118
5.160000 12.836523
5.160000 13.128037
5.160000 13.421638
5.160000 13.717299
5.160000 14.014993
5.160000 14.314694
5.160000 14.616372
5.160000 14.920000
5.400000 -4.227027
5.400000 -4.014206
5.400000 -3.803070
5.400000 -3.593550
5.400000 -3.385574
5.400000 -3.179068
5.400000 -2.973956
5.400000 -2.770157
5.400000 -2.567590
5.400000 -2.366169
5.400000 -2.165807
5.400000 -1.966416
5.400000 -1.767904
5.400000 -1.570177
5.400000 -1.373143
5.400000 -1.176703
5.400000 -0.980762
5.400000 -0.785221
5.400000 -0.589980
5.400000 -0.394940
5.400000 -0.200000
5.400000 -0.005061
5.400000 0.189973
5.400000 0.385197
5.400000 0.580706
5.400000 0.776595
5.400000 0.972955
5.400000 1.169880
5.400000 1.367462
5.400000 1.565789
5.400000 1.764950
5.400000 1.965033
5.400000 2.166122
5.400000 2.368301
5.400000 2.571650
5.400000 2.776249
5.400000 2.982174
5.400000 3.189498
5.400000 3.398294
5.400000 3.608631
5.400000 3.820574
5.400000 4.034187
5.400000 4.249529
5.400000 4.466660
5.400000 4.685632
5.400000 4.906498
5.400000 5.129306
5.400000 5.354100
5.400000 5.580925
5.400000 5.809817
5.400000 6.040814
5.400000 6.273949
5.400000 6.509251
5.400000 6.746747
5.400000 6.986461
5.400000 7.228415
5.400000 7.472626
5.400000 7.719110
5.400000 7.967880
5.400000 8.218945
5.400000 8.472313
5.400000 8.727988
5.400000 8.985973
5.400000 9.246268
5.400000 9.508871
5.400000 9.773777
5.400000 10.040979
5.400000 10.310468
5.400000 10.582235
5.400000 10.856267
5.400000 11.132550
5.400000 11.411067
5.400000 11.691802
5.400000 11.974736
5.400000 12.259849
5.400000 12.547118
5.400000 12.836523
5.400000 13.128037
5.400000 13.421638
5.400000 13.717299
5.400000 14.014993
5.400000 14.314694
5.400000 14.616372
5.400000 14.920000
5.640000 -4.227027
5.640000 -4.014206
5.640000 -3.803070
5.640000 -3.593550
5.640000 -3.385574
5.640000 -3.179068
5.640000 -2.973956
5.640000 -2.770157
5.640000 -2.567590
5.640000 -2.366169
5.640000 -2.165807
5.640000 -1.966416
5.640000 -1.767904
5.640000 -1.570177
5.640000 -1.373143
5.640000 -1.176703
5.640000 -0.980762
5.640000 -0.785221
5.640000 -0.589980
5.640000 -0.394940
5.640000 -0.200000
5.640000 -0.005061
5.640000 0.189973
5.640000 0.385197
5.640000 0.580706
5.640000 0.776595
5.640000 0.972955
5.640000 1.169880
5.640000 1.367462
5.640000 1.565789
5.640000 1.764950
5.640000 1.965033
5.640000 2.166122
5.640000 2.368301
5.640000 2.571650
5.640000 2.776249
5.640000 2.982174
5.640000 3.189498
5.640000 3.398294
5.640000 3.608631
5.640000 3.820574
5.640000 4.034187
5.640000 4.249529
5.640000 4.466660
5.640000 4.685632
5.640000 4.906498
5.640000 5.129306
5.640000 5.354100
5.640000 5.580925
5.640000 5.809817
5.640000 6.040814
5.640000 6.273949
5.640000 6.509251
5.640000 6.746747
5.640000 6.986461
5.640000 7.228415
5.640000 7.472626
5.640000 7.719110
5.640000 7.967880
5.640000 8.218945
5.640000 8.472313
5.640000 8.727988
5.640000 8.985973
5.640000 9.246268
5.640000 9.508871
5.640000 9.773777
5.640000 10.040979
5.640000 10.310468
5.640000 10.582235
5.640000 10.856267
5.640000 11.132550
5.640000 11.411067
5.640000 11.691802
5.640000 11.974736
5.640000 12.259849
5.640000 12.547118
5.640000 12.836523
5.640000 13.128037
5.640000 13.421638
5.640000 13.717299
5.640000 14.014993
5.640000 14.314694
5.640000 14.616372
5.640000 14.920000
5.880000 -4.227027
5.880000 -4.014206
5.880000 -3.803070
5.880000 -3.593550
5.880000 -3.385574
5.880000 -3.179068
5.880000 -2.973956
5.880000 -2.770157
5.880000 -2.567590
5.880000 -2.366169
5.880000 -2.165807
5.880000 -1.966416
5.880000 -1.767904
5.880000 -1.570177
5.880000 -1.373143
5.880000 -1.176703
5.880000 -0.980762
5.880000 -0.785221
5.880000 -0.589980
5.880000 -0.394940
5.880000 -0.200000
5.880000 -0.005061
5.880000 0.189973
5.880000 0.385197
5.880000 0.580706
5.880000 0.776595
5.880000 0.972955
5.880000 1.169880
5.880000 1.367462
5.880000 1.565789
5.880000 1.764950
5.880000 1.965033
5.880000 2.166122
5.880000 2.368301
5.880000 2.571650
5.880000 2.776249
5.880000 2.982174
5.880000 3.189498
5.880000 3.398294
5.880000 3.608631
5.880000 3.820574
5.880000 4.034187
5.880000 4.249529
5.880000 4.466660
5.880000 4.685632
5.880000 4.906498
5.880000 5.129306
5.880000 5.354100
5.880000 5.580925
5.880000 5.809817
5.880000 6.040814
5.880000 6.273949
5.880000 6.509251
5.880000 6.746747
5.880000 6.986461
5.880000 7.228415
5.880000 7.472626
5.880000 7.719110
5.880000 7.967880
5.880000 8.218945
5.880000 8.472313
5.880000 8.727988
5.880000 8.985973
5.880000 9.246268
5.880000 9.508871
5.880000 9.773777
5.880000 10.040979
5.880000 10.310468
5.880000 10.582235
5.880000 10.856267
5.880000 11.132550
5.880000 11.411067
5.880000 11.691802
5.880000 11.974736
5.880000 12.259849
5.880000 12.547118
5.880000 12.836523
5.880000 13.128037
5.880000 13.421638
5.880000 13.717299
5.880000 14.014993
5.880000 14.314694
5.880000 14.616372
5.880000 14.920000
6.120000 -4.227027
6.120000 -4.014206
6.120000 -3.803070
6.120000 -3.593550
6.120000 -3.385574
6.120000 -3.179068
6.120000 -2.973956
6.120000 -2.770157
6.120000 -2.567590
6.120000 -2.366169
6.120000 -2.165807
6.120000 -1.966416
6.120000 -1.767904
6.120000 -1.570177
6.120000 -1.373143
6.120000 -1.176703
6.120000 -0.980762
6.120000 -0.785221
6.120000 -0.589980
6.120000 -0.394940
6.120000 -0.200000
6.120000 -0.005061
6.120000 0.189973
6.120000 0.385197
6.120000 0.580706
6.120000 0.776595
6.120000 0.972955
6.120000 1.169880
6.120000 1.367462
6.120000 1.565789
6.120000 1.764950
6.120000 1.965033
6.120000 2.166122
6.120000 2.368301
6.120000 2.571650
6.120000 2.776249
6.120000 2.982174
6.120000 3.189498
6.120000 3.398294
6.120000 3.608631
6.120000 3.820574
6.120000 4.034187
6.120000 4.249529
6.120000 4.466660
6.120000 4.685632
6.120000 4.906498
6.120000 5.129306
6.120000 5.354100
6.120000 5.580925
6.120000 5.809817
6.120000 6.040814
6.120000 6.273949
6.120000 6.509251
6.120000 6.746747
6.120000 6.986461
6.120000 7.228415
6.120000 7.472626
6.120000 7.719110
6.120000 7.967880
6.120000 8.218945
6.120000 8.472313
6.120000 8.727988
6.120000 8.985973
6.120000 9.246268
6.120000 9.508871
6.120000 9.773777
6.120000 10.040979
6.120000 10.310468
6.120000 10.582235
6.120000 10.856267
6.120000 11.132550
6.120000 11.411067
6.120000 11.691802
6.120000 11.974736
6.120000 12.259849
6.120000 12.547118
6.120000 12.836523
6.120000 13.128037
6.120000 13.421638
6.120000 13.717299
6.120000 14.014993
6.120000 14.314694
6.120000 14.616372
6.120000 14.920000
